,Abs. Abundance,Rel. Abundance,Adj. Rel. Abundance
M4 104 33S-D-D,7.922052228773128e-11,2.451156012887336e-07,2.451156012887336e-07
M4 104 33S-D-D-D,2.513221620939565e-12,7.776139452236993e-09,7.776139452236993e-09
M4 104 33S-15N,1.0267014610483533e-07,0.0003176708997888828,0.0003176708997888828
M4 104 33S-15N-D,4.5466473668156286e-10,1.4067746222590145e-06,1.4067746222590145e-06
M4 104 33S-15N-D-D,2.439539365420525e-11,7.548159759042562e-08,7.548159759042562e-08
M4 104 34S,0.00015707017007964426,0.4859895904720402,0.4859895904720402
M4 104 34S-D,6.95569941498568e-07,0.002152157541066792,0.002152157541066792
M4 104 34S-D-D,3.732135168594478e-08,0.0001154757037094842,0.0001154757037094842
M4 104 34S-15N,1.7924209497620894e-06,0.005545915706888729,0.005545915706888729
M4 104 34S-15N-D,2.14195792288004e-07,0.00066274153343119,0.00066274153343119
M4 104 36S,9.462602812108753e-05,0.2927816569578088,0.2927816569578088
M4 104 D,5.8619726404985156e-08,0.00018137483912251647,0.00018137483912251647
M4 104 15N,1.5105774331082654e-07,0.00046738658761262243,0.00046738658761262243
M4 104 33S,3.220430086910463e-07,0.0009964307661269182,0.0009964307661269182
M4 104 ,3.4325350598843824e-06,0.010620580006937427,0.010620580006937427
M4 104 13C-D,2.1833463300067074e-07,0.0006755474882599012,0.0006755474882599012
M4 104 13C-D-D,4.3412556045009777e-10,1.343224516976125e-06,1.343224516976125e-06
M4 104 13C-D-D-D,1.3772362428550423e-11,4.2612959374080106e-08,4.2612959374080106e-08
M4 104 13C-15N,5.626286400557826e-07,0.0017408248952038696,0.0017408248952038696
M4 104 13C-15N-D,2.491546103570031e-09,7.709073402685075e-06,7.709073402685075e-06
M4 104 13C-15N-D-D,1.3368586367137303e-10,4.1363639005807287e-07,4.1363639005807287e-07
M4 104 13C-33S,1.1994791928440641e-06,0.003711299232785171,0.003711299232785171
M4 104 13C-33S-D,5.3117767146507995e-09,1.643512698129185e-05,1.643512698129185e-05
M4 104 13C-33S-D-D,2.8500755282436656e-10,8.818396504461592e-07,8.818396504461592e-07
M4 104 13C-33S-15N,1.3687969096660766e-08,4.235183862287172e-05,4.235183862287172e-05
M4 104 13C-33S-15N-D,1.635723676328445e-09,5.061079893026124e-06,5.061079893026124e-06
M4 104 13C-34S,2.094057246068501e-05,0.06479206223090021,0.06479206223090021
M4 104 13C-34S-D,2.502415802368375e-06,0.0077427052531178035,0.0077427052531178035
M4 104 13C-34S-15N,6.448499628257754e-06,0.019952252499039168,0.019952252499039168
M4 104 13C,1.7647838918462648e-06,0.0054604041011423726,0.0054604041011423726
M4 104 13C-13C,2.4648801788906308e-06,0.007626566572725392,0.007626566572725392
M4 104 13C-13C-D,1.0915481666331556e-08,3.377350684815372e-05,3.377350684815372e-05
M4 104 13C-13C-D-D,5.856787445601273e-10,1.8121440441086172e-06,1.8121440441086172e-06
M4 104 13C-13C-15N,2.812821090762583e-08,8.703127839472454e-05,8.703127839472454e-05
M4 104 13C-13C-15N-D,3.3613445668567374e-09,1.0400310056669565e-05,1.0400310056669565e-05
M4 104 13C-13C-33S,5.996709252533162e-08,0.0001855437141464058,0.0001855437141464058
M4 104 13C-13C-33S-D,7.166117365664771e-09,2.2172627953786995e-05,2.2172627953786995e-05
M4 104 13C-13C-33S-15N,1.8466437561977222e-08,5.7136860701635374e-05,5.7136860701635374e-05
M4 104 13C-13C-34S,2.8250923941056807e-05,0.08741096383615789,0.08741096383615789
M4 104 13C-13C-13C,5.4768104234942585e-08,0.00016945756495057867,0.00016945756495057867
M4 104 13C-13C-13C-D,6.544833946664485e-09,2.0250319763670963e-05,2.0250319763670963e-05
M4 104 13C-13C-13C-15N,1.686544627480811e-08,5.218324602351989e-05,5.218324602351989e-05
M4 104 13C-13C-13C-33S,3.595578049964902e-08,0.00011125050053276528,0.00011125050053276528
M4 104 13C-13C-13C-13C,1.2314274009649133e-08,3.810149934819135e-05,3.810149934819135e-05
M4 102 D-D-D,3.9402784529089104e-12,1.2191584886576587e-08,1.2191584886576587e-08
M4 102 D-D-D-D,4.111317839237978e-14,1.2720796520297386e-10,1.2720796520297386e-10
M4 102 D-D,2.8942421317805694e-08,8.955052048633706e-05,8.955052048633706e-05
M4 102 D,5.782877397692965e-07,0.0017892755937233438,0.0017892755937233438
M4 102 ,9.484738963681279e-05,0.2934665699003428,0.2934665699003428
M4 102 15N-D-D,4.56818716060344e-11,1.413439233086444e-07,1.413439233086444e-07
M4 102 15N-D-D-D,7.638107767950598e-13,2.363300978311404e-09,2.363300978311404e-09
M4 102 15N-D,1.9144094907111784e-07,0.0005923359501773957,0.0005923359501773957
M4 102 15N,1.6708250367355007e-06,0.005169686739001946,0.005169686739001946
M4 102 17O-D-D,9.227062327665536e-12,2.854938171651796e-08,2.854938171651796e-08
M4 102 17O-D-D-D,1.542784784478854e-13,4.773518391271809e-10,4.773518391271809e-10
M4 102 17O-D,3.866823987380825e-08,0.0001196430999661985,0.0001196430999661985
M4 102 17O,3.374819421922726e-07,0.0010442002500829196,0.0010442002500829196
M4 102 17O-15N-D,6.103281925689878e-11,1.8884117093e-07,1.8884117093e-07
M4 102 17O-15N-D-D,1.788637460082969e-12,5.534209240926549e-09,5.534209240926549e-09
M4 102 17O-15N,1.1172269246695016e-07,0.00034568031301497495,0.00034568031301497495
M4 102 18O-D,8.571215619928572e-08,0.00026520131523792605,0.00026520131523792605
M4 102 18O-D-D,2.511894014222457e-09,7.772031714628837e-06,7.772031714628837e-06
M4 102 18O,0.00015689907469987278,0.48546020558944497,0.48546020558944497
M4 102 18O-15N,2.4764491218071315e-07,0.0007662361948940578,0.0007662361948940578
M4 102 18O-15N-D,1.6615036066556224e-08,5.140845374757948e-05,5.140845374757948e-05
M4 102 17O-17O-D,3.081931669597793e-12,9.53578078645469e-09,9.53578078645469e-09
M4 102 17O-17O-D-D,9.031957724999846e-14,2.794571008427468e-10,2.794571008427468e-10
M4 102 17O-17O,5.6415828126390935e-09,1.745557746157871e-05,1.745557746157871e-05
M4 102 17O-17O-15N,8.904509366092279e-12,2.7551373109148112e-08,2.7551373109148112e-08
M4 102 17O-17O-15N-D,5.974229107709218e-13,1.848481577354589e-09,1.848481577354589e-09
M4 102 17O-18O,1.2505152259998769e-08,3.869209425663514e-05,3.869209425663514e-05
M4 102 17O-18O-D,8.389978780021886e-10,2.5959368028343176e-06,2.5959368028343176e-06
M4 102 17O-18O-15N,2.42408504266969e-09,7.500342659329147e-06,7.500342659329147e-06
M4 102 18O-17O,1.2505152259998767e-08,3.869209425663513e-05,3.869209425663513e-05
M4 102 18O-17O-D,8.389978780021886e-10,2.5959368028343176e-06,2.5959368028343176e-06
M4 102 18O-17O-15N,2.42408504266969e-09,7.500342659329147e-06,7.500342659329147e-06
M4 102 18O-18O,3.404292286468008e-06,0.010533194261576234,0.010533194261576234
M4 102 13C-D-D,5.364593863142135e-10,1.659854810926407e-06,1.659854810926407e-06
M4 102 13C-D-D-D,8.969717005323693e-12,2.7753131558060817e-08,2.7753131558060817e-08
M4 102 13C-D,2.2481630117916663e-06,0.00695602367312019,0.00695602367312019
M4 102 13C,1.962112633159164e-05,0.06070957423459345,0.06070957423459345
M4 102 13C-15N-D,3.5484347673053937e-09,1.0979184389404225e-05,1.0979184389404225e-05
M4 102 13C-15N-D-D,1.0399099085932874e-10,3.217577152611516e-07,3.217577152611516e-07
M4 102 13C-15N,6.4955329128415305e-06,0.020097777818721657,0.020097777818721657
M4 102 13C-17O-D,7.167313337323331e-10,2.2176328400385246e-06,2.2176328400385246e-06
M4 102 13C-17O-D-D,2.1004641894925618e-11,6.499029896861162e-08,6.499029896861162e-08
M4 102 13C-17O,1.3120015649769166e-06,0.004059453828429008,0.004059453828429008
M4 102 13C-17O-15N,2.070824910606883e-09,6.407323234799016e-06,6.407323234799016e-06
M4 102 13C-17O-15N-D,1.3893614964376433e-10,4.298812590124371e-07,4.298812590124371e-07
M4 102 13C-18O,2.908187273017805e-06,0.008998199601574677,0.008998199601574677
M4 102 13C-18O-D,1.951166127500754e-07,0.000603708792551882,0.000603708792551882
M4 102 13C-18O-15N,5.637430975035172e-07,0.0017442731293169946,0.0017442731293169946
M4 102 13C-17O-17O,1.0456899995603549e-10,3.2354612870754435e-07,3.2354612870754435e-07
M4 102 13C-17O-17O-D,7.0157617631385295e-12,2.170741385450987e-08,2.170741385450987e-08
M4 102 13C-17O-17O-15N,2.0270376837489065e-11,6.271841517055768e-08,6.271841517055768e-08
M4 102 13C-17O-18O,2.8466941669532313e-08,8.807934260816326e-05,8.807934260816326e-05
M4 102 13C-18O-17O,2.8466941669532317e-08,8.807934260816327e-05,8.807934260816327e-05
M4 102 13C-13C-D,1.5626406938526836e-08,4.8349544058896344e-05,4.8349544058896344e-05
M4 102 13C-13C-D-D,4.5794995474652333e-10,1.4169393898988017e-06,1.4169393898988017e-06
M4 102 13C-13C,2.8604679875722973e-05,0.08850551731966329,0.08850551731966329
M4 102 13C-13C-15N,4.514879038854251e-08,0.00013969452086357254,0.00013969452086357254
M4 102 13C-13C-15N-D,3.029130596955761e-09,9.372409398642645e-06,9.372409398642645e-06
M4 102 13C-13C-17O,9.119387807192173e-09,2.821622682095384e-05,2.821622682095384e-05
M4 102 13C-13C-17O-D,6.118395729884553e-10,1.8930880596899692e-06,1.8930880596899692e-06
M4 102 13C-13C-17O-15N,1.767765087709621e-09,5.469628196054949e-06,5.469628196054949e-06
M4 102 13C-13C-18O,2.4825816530552003e-06,0.007681336566134248,0.007681336566134248
M4 102 13C-13C-17O-17O,8.926559963237776e-11,2.761959969011489e-07,2.761959969011489e-07
M4 102 13C-13C-13C,8.836575289392993e-08,0.00027341178811291037,0.00027341178811291037
M4 102 13C-13C-13C-D,5.928650657315569e-09,1.8343791845005365e-05,1.8343791845005365e-05
M4 102 13C-13C-13C-15N,1.712942756879655e-08,5.300002849018855e-05,5.300002849018855e-05
M4 102 13C-13C-13C-17O,3.4598909864638684e-09,1.0705221766404585e-05,1.0705221766404585e-05
M4 102 13C-13C-13C-13C,1.2572164564825029e-08,3.889943650731576e-05,3.889943650731576e-05
M4 61 ,5.281391708622103e-06,0.016341112970681887,0.016341112970681887
M4 61 D,8.551611559472439e-08,0.00026459474752950417,0.00026459474752950417
M4 61 D-D,6.310880662576462e-10,1.9526446728670907e-06,1.9526446728670907e-06
M4 61 D-D-D,6.822724477671375e-13,2.111013869231678e-09,2.111013869231678e-09
M4 61 D-D-D-D,1.1146545628478325e-15,3.4488440054628352e-12,3.4488440054628352e-12
M4 61 33S,1.073012455912613e-06,0.0033199994865731027,0.0033199994865731027
M4 61 33S-D,1.9837242617423182e-08,6.137825795214693e-05,6.137825795214693e-05
M4 61 33S-D-D,4.2979072845111637e-11,1.329812147034195e-07,1.329812147034195e-07
M4 61 33S-D-D-D,1.4071030732501846e-13,4.353706664824127e-10,4.353706664824127e-10
M4 61 34S,0.0001786145170629339,0.5526497867530232,0.5526497867530232
M4 61 34S-D,9.694536064885983e-07,0.0029995788567627898,0.0029995788567627898
M4 61 34S-D-D,6.360683286619987e-09,1.9680540640016853e-05,1.9680540640016853e-05
M4 61 36S,9.462602812108753e-05,0.2927816569578088,0.2927816569578088
M4 61 13C,2.9248011388035874e-06,0.00904960443436563,0.00904960443436563
M4 61 13C-D,5.4072056180201125e-08,0.0001673039280830491,0.0001673039280830491
M4 61 13C-D-D,1.1715170733520583e-10,3.624781856546516e-07,3.624781856546516e-07
M4 61 13C-D-D-D,3.8354602953382096e-13,1.1867267841233171e-09,1.1867267841233171e-09
M4 61 13C-33S,6.784684897654748e-07,0.002099244072392065,0.002099244072392065
M4 61 13C-33S-D,3.682476290884349e-09,1.1393921224013584e-05,1.1393921224013584e-05
M4 61 13C-33S-D-D,2.41610998608193e-11,7.475667098825766e-08,7.475667098825766e-08
M4 61 13C-34S,3.315701365240708e-05,0.10259085781875954,0.10259085781875954
M4 61 13C-34S-D,5.449876846160618e-07,0.001686242152310434,0.001686242152310434
M4 61 13C-13C,4.623272476183203e-07,0.0014304831376967583,0.0014304831376967583
M4 61 13C-13C-D,2.509341485516572e-09,7.764133955431073e-06,7.764133955431073e-06
M4 61 13C-13C-D-D,1.64640436020031e-11,5.09412691384629e-08,5.09412691384629e-08
M4 61 13C-13C-33S,3.1485932813623387e-08,9.742037960463166e-05,9.742037960463166e-05
M4 61 13C-13C-33S-D,5.175208419539851e-10,1.601257208255595e-06,1.601257208255595e-06
M4 61 13C-13C-34S,4.6597572575145176e-06,0.0144177186548554,0.0144177186548554
M4 56 D,9.810492824084874e-07,0.003035456947355651,0.003035456947355651
M4 56 D-D,1.6172087056406742e-08,5.0037928663577965e-05,5.0037928663577965e-05
M4 56 D-D-D,2.1362675430780435e-12,6.609808774465431e-09,6.609808774465431e-09
M4 56 D-D-D-D,8.003757102071381e-15,2.47643625412834e-11,2.47643625412834e-11
M4 56 ,0.00026187716184395543,0.8102720877808346,0.8102720877808346
M4 56 15N-D,1.5333213015313658e-07,0.0004744237502356005,0.0004744237502356005
M4 56 15N,3.865239310482896e-06,0.011959406860166487,0.011959406860166487
M4 56 15N-D-D,3.807338316690587e-11,1.1780255846025609e-07,1.1780255846025609e-07
M4 56 15N-D-D-D,2.5419747610557876e-13,7.865104319231045e-10,7.865104319231045e-10
M4 56 13C-D,1.3481572136738117e-06,0.004171322739594927,0.004171322739594927
M4 56 13C,3.3984724883159206e-05,0.10515187269420259,0.10515187269420259
M4 56 13C-D-D,3.347563626368965e-10,1.035767055598923e-06,1.035767055598923e-06
M4 56 13C-D-D-D,2.23500554493798e-12,6.915313257357417e-09,6.915313257357417e-09
M4 56 13C-15N-D,3.1739197288761035e-09,9.820400324552322e-06,9.820400324552322e-06
M4 56 13C-15N,5.311609062299254e-06,0.01643460824945609,0.01643460824945609
M4 56 13C-15N-D-D,3.983312987565913e-11,1.2324737705240422e-07,1.2324737705240422e-07
M4 56 13C-13C-D,9.302094952907304e-09,2.8781539578159047e-05,2.8781539578159047e-05
M4 56 13C-13C,1.556721532706391e-05,0.04816639975466814,0.04816639975466814
M4 56 13C-13C-D-D,1.1674257323012912e-10,3.6121228700519107e-07,3.6121228700519107e-07
M4 56 13C-13C-15N,3.664935465173812e-08,0.00011339648291735724,0.00011339648291735724
M4 56 13C-13C-15N-D,1.106869346578419e-09,3.424755828410567e-06,3.424755828410567e-06
M4 56 13C-13C-13C,3.5803758195036936e-08,0.00011078012950353946,0.00011078012950353946
M4 56 13C-13C-13C-D,1.0813309760834432e-09,3.345737755075043e-06,3.345737755075043e-06
M4 56 13C-13C-13C-15N,4.260339486860016e-09,1.3181883240090086e-05,1.3181883240090086e-05
D/34S,0.03984186035090303,0.03984186035090303,0.03984186035090303
17O/34S,0.016680239109882606,0.016680239109882606,0.016680239109882606
33S/34S,0.1760571184995737,0.1760571184995737,0.1760571184995737
15N/34S,0.0825814884864221,0.0825814884864221,0.0825814884864221
13C13C/34S,0.026263321986229753,0.026263321986229753,0.026263321986229753
18O/34S,0.08697173568727803,0.08697173568727803,0.08697173568727803
13C33S/34S,0.009565511066436484,0.009565511066436484,0.009565511066436484
13C18O/34S,0.004725336341261666,0.004725336341261666,0.004725336341261666
13C34S/34S,0.05433186199999996,0.05433186199999996,0.05433186199999996
17O34S/34S,0.0007499226,0.0007499226,0.0007499226
34S15N/34S,0.003712759999999999,0.003712759999999999,0.003712759999999999
34SD/13C34S,0.032968500140856595,0.032968500140856595,0.032968500140856595
18O33S/13C34S,0.012670428658048268,0.012670428658048268,0.012670428658048268
13C13C34S/13C34S,0.021732477524301963,0.021732477524301963,0.021732477524301963
18O34S/13C34S,0.0719677157392471,0.0719677157392471,0.0719677157392471
36S/13C34S,0.0434950300071664,0.0434950300071664,0.0434950300071664
13C34S15N/36S,0.0853605572725958,0.0853605572725958,0.0853605572725958
13C34SD/36S,0.04118263626223201,0.04118263626223201,0.04118263626223201
18O18O/36S,0.03597627792336089,0.03597627792336089,0.03597627792336089
13C13C18O/36S,0.04345579922032196,0.04345579922032196,0.04345579922032196
